Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,LabelDesc,LabelScore0,LabelScore1,LabelScore2,LabelScore3,LabelScore4,LabelScore5,LabelScore6,LabelScore7,LabelScore8,LabelScore9,name,Label,LabelNew,Centroid,CentroidAttr
clothing,dress,day dress,sleeve,product,outerwear,design,robe,pattern,pattern,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing dress dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve product product product product product product product product product outerwear outerwear outerwear outerwear outerwear outerwear outerwear design design design design design design design robe robe robe robe robe robe robe pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern ,0.9865684509277344,0.9701765179634094,0.9622510075569153,0.8851974010467529,0.8531274795532227,0.7429760098457336,0.707951009273529,0.6995852589607239,0.6928107738494873,0.664369523525238,18c10e9d1838357d388d4e9b18a7e2dc/image_1.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
clothing,day dress,dress,sleeve,fashion model,neck,cocktail dress,pattern,,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve fashion model fashion model fashion model fashion model fashion model fashion model fashion model neck neck neck neck neck neck neck cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress pattern pattern pattern pattern pattern ,0.9814154505729675,0.9599862694740295,0.9597001671791077,0.8381347060203552,0.7392644882202148,0.7095287442207336,0.528508722782135,0.518615186214447,,,1926a7edfcad6123e26c1b8c994d05b7/image_1.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,fashion model,shoulder,neck,sleeve,joint,waist,costume,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder neck neck neck neck neck neck neck sleeve sleeve sleeve sleeve sleeve sleeve sleeve joint joint joint joint joint joint waist waist waist waist waist waist costume costume costume costume costume costume ,0.9795862436294556,0.9422780275344849,0.897698700428009,0.8300942182540894,0.8284687399864197,0.7289530038833618,0.7093117237091064,0.6393252611160278,0.5731657147407532,0.5597765445709229,1926a7edfcad6123e26c1b8c994d05b7/image_2.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,sleeve,neck,fashion model,pattern,,,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck neck fashion model fashion model fashion model fashion model fashion model fashion model pattern pattern pattern pattern pattern ,0.9750293493270874,0.955051600933075,0.9316567182540894,0.7860451936721802,0.6551255583763123,0.5990679264068604,0.5373006463050842,,,,1926a7edfcad6123e26c1b8c994d05b7/image_3.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,sleeve,neck,fashion model,photo shoot,waist,cocktail dress,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress dress sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck neck fashion model fashion model fashion model fashion model fashion model fashion model fashion model photo shoot photo shoot photo shoot photo shoot photo shoot waist waist waist waist waist cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress ,0.9810547828674316,0.9615674018859863,0.950872540473938,0.8011158108711243,0.7219887375831604,0.7121055722236633,0.5299691557884216,0.5232890844345093,0.5222702622413635,,1926a7edfcad6123e26c1b8c994d05b7/image_4.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
scarf,stole,plaid,pattern,design,tartan,,,,,scarf scarf scarf scarf scarf scarf scarf scarf scarf stole stole stole stole stole stole stole stole plaid plaid plaid plaid plaid plaid plaid pattern pattern pattern pattern pattern pattern pattern design design design design design design design tartan tartan tartan tartan tartan tartan ,0.9242261648178101,0.798713743686676,0.7391377091407776,0.7133845686912537,0.6752356886863708,0.6146706938743591,,,,,19513d2775a84661c9616483b4cafb51/image_1.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
tartan,pattern,design,plaid,,,,,,,tartan tartan tartan tartan tartan tartan tartan tartan pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design plaid plaid plaid plaid plaid plaid ,0.8260801434516907,0.7738810181617737,0.7045912742614746,0.6210163831710815,,,,,,,19513d2775a84661c9616483b4cafb51/image_2.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
pattern,design,tartan,plaid,,,,,,,pattern pattern pattern pattern pattern pattern pattern design design design design design design design tartan tartan tartan tartan tartan tartan tartan plaid plaid plaid plaid plaid plaid ,0.7396227121353149,0.6941795945167542,0.6513077020645142,0.6441311240196228,,,,,,,19513d2775a84661c9616483b4cafb51/image_3.jpg,4,plaid_tartan_shirt,False,"plaid, tartan, shirt, button, design, pattern, product, sleeve, outerwear, jacket"
clothing,fashion model,sleeve,blouse,jeans,pattern,neck,trousers,shirt,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model sleeve sleeve sleeve sleeve sleeve sleeve sleeve blouse blouse blouse blouse blouse blouse jeans jeans jeans jeans jeans jeans pattern pattern pattern pattern pattern pattern neck neck neck neck neck neck trousers trousers trousers trousers trousers shirt shirt shirt shirt shirt ,0.9763743877410889,0.8029717206954956,0.6918694972991943,0.6482036709785461,0.5984981060028076,0.5628418326377869,0.5569729208946228,0.5468757152557373,0.5363797545433044,,19b3c6b49244dc5e914ed737ccfd55d0/image_1.jpg,2,clothing_fashion_model,False,"clothing, fashion, model, blouse, shoulder, neck, sleeve, trousers, joint, pattern"
clothing,fashion model,sleeve,blouse,jacket,pattern,neck,shirt,,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing fashion model fashion model fashion model fashion model fashion model fashion model fashion model sleeve sleeve sleeve sleeve sleeve sleeve sleeve blouse blouse blouse blouse blouse blouse blouse jacket jacket jacket jacket jacket jacket pattern pattern pattern pattern pattern neck neck neck neck neck shirt shirt shirt shirt shirt ,0.9721160531044006,0.7005874514579773,0.6815491318702698,0.6671898365020752,0.5896170735359192,0.5486071705818176,0.5456316471099854,0.5300920605659485,,,19b3c6b49244dc5e914ed737ccfd55d0/image_2.jpg,2,clothing_fashion_model,False,"clothing, fashion, model, blouse, shoulder, neck, sleeve, trousers, joint, pattern"
clothing,sleeve,blouse,product,design,pattern,product,neck,shirt,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve blouse blouse blouse blouse blouse blouse blouse blouse product product product product product product product product design design design design design design design pattern pattern pattern pattern pattern pattern pattern product product product product product product neck neck neck neck neck neck shirt shirt shirt shirt shirt ,0.9761650562286377,0.8720596432685852,0.8181713819503784,0.7683827877044678,0.6692115664482117,0.6558821797370911,0.5763673782348633,0.553177535533905,0.5010208487510681,,19b3c6b49244dc5e914ed737ccfd55d0/image_3.jpg,6,product_shirt_sleeve,False,"product, shirt, sleeve, white, outerwear, blouse, clothing, neck, pattern, button"
clothing,dress,day dress,yellow,orange,cocktail dress,one piece garment,cover up,pattern,ruffle,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing dress dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress yellow yellow yellow yellow yellow yellow yellow yellow yellow orange orange orange orange orange orange orange orange cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress one piece garment one piece garment one piece garment one piece garment one piece garment one piece garment one piece garment cover up cover up cover up cover up cover up cover up pattern pattern pattern pattern pattern pattern ruffle ruffle ruffle ruffle ruffle ruffle ,0.978641927242279,0.968932569026947,0.963079035282135,0.9417884349822998,0.8021386861801147,0.7338504195213318,0.6784613132476807,0.614185631275177,0.6102958917617798,0.5517355799674988,19b6e2c63cecc5e44a359da2da630d49/image_1.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
clothing,dress,day dress,yellow,orange,cocktail dress,one piece garment,cover up,pattern,product,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing dress dress dress dress dress dress dress dress dress dress day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress yellow yellow yellow yellow yellow yellow yellow yellow yellow orange orange orange orange orange orange orange orange orange cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress one piece garment one piece garment one piece garment one piece garment one piece garment one piece garment one piece garment cover up cover up cover up cover up cover up cover up pattern pattern pattern pattern pattern pattern product product product product product product ,0.9793733358383179,0.9703562259674072,0.9630900025367737,0.9020064473152161,0.8656220436096191,0.7206167578697205,0.7194153666496277,0.6485567092895508,0.596187174320221,0.5920510292053223,19b6e2c63cecc5e44a359da2da630d49/image_2.jpg,9,dress_day_clothing,False,"dress, day, clothing, black, product, cocktail, shoulder, sleeve, pattern, neck"
clothing,day dress,yellow,dress,orange,fashion model,neck,,,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress yellow yellow yellow yellow yellow yellow yellow yellow yellow dress dress dress dress dress dress dress dress dress orange orange orange orange orange orange orange orange fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model neck neck neck neck neck ,0.967627227306366,0.9541849493980408,0.9310275912284851,0.9254050850868225,0.8051822781562805,0.803749680519104,0.5488237738609314,,,,19b6e2c63cecc5e44a359da2da630d49/image_3.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,yellow,dress,fashion model,neck,one piece garment,,,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress yellow yellow yellow yellow yellow yellow yellow yellow yellow dress dress dress dress dress dress dress dress dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model neck neck neck neck neck neck one piece garment one piece garment one piece garment one piece garment one piece garment one piece garment ,0.9738695621490479,0.9557442665100098,0.949579119682312,0.9050449132919312,0.8485966324806213,0.5738881826400757,0.5501604080200195,,,,19b6e2c63cecc5e44a359da2da630d49/image_4.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,yellow,dress,shoulder,fashion model,neck,cocktail dress,,,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress day dress yellow yellow yellow yellow yellow yellow yellow yellow yellow dress dress dress dress dress dress dress dress dress shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder fashion model fashion model fashion model fashion model fashion model fashion model fashion model neck neck neck neck neck neck neck cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress cocktail dress ,0.9642250537872314,0.9518862962722778,0.9383776187896729,0.9154648780822754,0.81044602394104,0.7493271231651306,0.6816190481185913,0.5749581456184387,,,19b6e2c63cecc5e44a359da2da630d49/image_5.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
t shirt,clothing,white,red,sleeve,product,product,top,font,neck,t shirt t shirt t shirt t shirt t shirt t shirt t shirt t shirt t shirt t shirt clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing white white white white white white white white white white red red red red red red red red red red sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve product product product product product product product product product product product product product product product product product top top top top top top top font font font font font font font neck neck neck neck neck neck ,0.975989818572998,0.9727136492729187,0.9646177887916565,0.9617993831634521,0.9323580861091614,0.8832272887229919,0.8418939113616943,0.7255415320396423,0.6898976564407349,0.6110444068908691,19cf957ed174e2f5e1d517bd52519b2f/image_1.jpg,6,product_shirt_sleeve,False,"product, shirt, sleeve, white, outerwear, blouse, clothing, neck, pattern, button"
white,clothing,sleeve,black,t shirt,product,shoulder,neck,product,joint,white white white white white white white white white white clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve black black black black black black black black black t shirt t shirt t shirt t shirt t shirt t shirt t shirt t shirt t shirt product product product product product product product product product shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder neck neck neck neck neck neck neck neck product product product product product product product product joint joint joint joint joint joint ,0.967258870601654,0.9522088766098022,0.9516946077346802,0.9490272998809814,0.8923981785774231,0.8537881374359131,0.8378768563270569,0.7913891673088074,0.7514325976371765,0.563029408454895,19cf957ed174e2f5e1d517bd52519b2f/image_2.jpg,6,product_shirt_sleeve,False,"product, shirt, sleeve, white, outerwear, blouse, clothing, neck, pattern, button"
clothing,day dress,dress,fashion model,sleeve,shoulder,pattern,design,polka dot,neck,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model sleeve sleeve sleeve sleeve sleeve sleeve sleeve shoulder shoulder shoulder shoulder shoulder shoulder shoulder pattern pattern pattern pattern pattern pattern pattern design design design design design design design polka dot polka dot polka dot polka dot polka dot polka dot polka dot neck neck neck neck neck neck ,0.9742616415023804,0.9455316066741943,0.9313925504684448,0.8851484060287476,0.7455970644950867,0.7454144358634949,0.7364777326583862,0.7169709205627441,0.6986472606658936,0.5754048228263855,19d34b60596c3f4138a5f0f559cd8792/image_1.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,shoulder,pattern,design,fashion model,polka dot,sleeve,neck,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design design fashion model fashion model fashion model fashion model fashion model fashion model fashion model polka dot polka dot polka dot polka dot polka dot polka dot polka dot sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck ,0.9714990854263306,0.9160900115966797,0.8982182145118713,0.8261938095092773,0.7608577609062195,0.7542979717254639,0.7458721995353699,0.7206080555915833,0.7096917629241943,0.608831524848938,19d34b60596c3f4138a5f0f559cd8792/image_2.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,fashion model,shoulder,polka dot,sleeve,design,pattern,neck,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder polka dot polka dot polka dot polka dot polka dot polka dot polka dot sleeve sleeve sleeve sleeve sleeve sleeve sleeve design design design design design design design pattern pattern pattern pattern pattern pattern pattern neck neck neck neck neck neck ,0.9699251651763916,0.9492188692092896,0.920519232749939,0.8339671492576599,0.7708284258842468,0.7487874031066895,0.7307989001274109,0.7196669578552246,0.7121493220329285,0.5935689806938171,19d34b60596c3f4138a5f0f559cd8792/image_3.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,shoulder,joint,fashion model,design,polka dot,pattern,sleeve,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder joint joint joint joint joint joint joint joint fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model design design design design design design design design polka dot polka dot polka dot polka dot polka dot polka dot polka dot polka dot pattern pattern pattern pattern pattern pattern pattern sleeve sleeve sleeve sleeve sleeve sleeve ,0.9668312072753906,0.9389153718948364,0.8770779967308044,0.868402898311615,0.836756706237793,0.8208605647087097,0.7601071000099182,0.758615255355835,0.7256125807762146,0.6252460479736328,19d34b60596c3f4138a5f0f559cd8792/image_4.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,fashion model,shoulder,sleeve,neck,joint,blouse,pattern,model,photo shoot,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck neck joint joint joint joint joint joint joint blouse blouse blouse blouse blouse blouse blouse pattern pattern pattern pattern pattern pattern pattern model model model model model model photo shoot photo shoot photo shoot photo shoot photo shoot ,0.9619033932685852,0.8851093053817749,0.8614816665649414,0.8099110722541809,0.7429956197738647,0.7403080463409424,0.6905795931816101,0.6519996523857117,0.5768914222717285,0.5344862341880798,19d34b60596c3f4138a5f0f559cd8792/image_5.jpg,2,clothing_fashion_model,False,"clothing, fashion, model, blouse, shoulder, neck, sleeve, trousers, joint, pattern"
clothing,pink,day dress,dress,fashion model,sleeve,neck,peach,nightwear,pattern,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing pink pink pink pink pink pink pink pink pink day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck peach peach peach peach peach peach nightwear nightwear nightwear nightwear nightwear pattern pattern pattern pattern pattern ,0.9781323075294495,0.93739914894104,0.9311209917068481,0.9056702256202698,0.816710352897644,0.7329095602035522,0.5989274978637695,0.5904935002326965,0.5078691244125366,0.5036513209342957,1a33f516b089a6956226ce438eec6ef5/image_1.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,pink,day dress,fashion model,dress,outerwear,sleeve,nightwear,magenta,neck,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing pink pink pink pink pink pink pink pink pink day dress day dress day dress day dress day dress day dress day dress day dress day dress fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model dress dress dress dress dress dress dress dress dress outerwear outerwear outerwear outerwear outerwear outerwear outerwear sleeve sleeve sleeve sleeve sleeve sleeve sleeve nightwear nightwear nightwear nightwear nightwear nightwear magenta magenta magenta magenta magenta magenta neck neck neck neck neck neck ,0.9790379405021667,0.9308335781097412,0.914088785648346,0.8545710444450378,0.8508755564689636,0.6959790587425232,0.6558513045310974,0.6345840692520142,0.5719205737113953,0.5571586489677429,1a33f516b089a6956226ce438eec6ef5/image_2.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,day dress,dress,pink,fashion model,sleeve,nightwear,robe,neck,peach,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress pink pink pink pink pink pink pink pink pink fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model sleeve sleeve sleeve sleeve sleeve sleeve sleeve nightwear nightwear nightwear nightwear nightwear nightwear nightwear robe robe robe robe robe robe neck neck neck neck neck neck peach peach peach peach peach peach ,0.9793519377708435,0.9366350769996643,0.918565034866333,0.9145758152008057,0.7990942001342773,0.7362397909164429,0.7327914237976074,0.6297484040260315,0.5959985852241516,0.5888575315475464,1a33f516b089a6956226ce438eec6ef5/image_3.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,pink,day dress,dress,nightwear,fashion model,sleeve,neck,robe,peach,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing pink pink pink pink pink pink pink pink pink day dress day dress day dress day dress day dress day dress day dress day dress day dress dress dress dress dress dress dress dress dress dress nightwear nightwear nightwear nightwear nightwear nightwear nightwear nightwear fashion model fashion model fashion model fashion model fashion model fashion model fashion model fashion model sleeve sleeve sleeve sleeve sleeve sleeve sleeve neck neck neck neck neck neck robe robe robe robe robe robe peach peach peach peach peach ,0.9833852052688599,0.924399733543396,0.9219825267791748,0.9136913418769836,0.7993358969688416,0.7757112979888916,0.7385624647140503,0.6309199929237366,0.6248987913131714,0.5215556025505066,1a33f516b089a6956226ce438eec6ef5/image_4.jpg,7,dress_day_fashion,False,"dress, day, fashion, model, clothing, shoulder, neck, sleeve, nightwear, joint"
clothing,white,black,black and white,line art,sleeve,joint,product,shoulder,neck,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing white white white white white white white white white white black black black black black black black black black black black and white black and white black and white black and white black and white black and white black and white black and white black and white line art line art line art line art line art line art line art line art line art sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve joint joint joint joint joint joint joint joint joint product product product product product product product product shoulder shoulder shoulder shoulder shoulder shoulder shoulder shoulder neck neck neck neck neck neck neck neck ,0.9854704141616821,0.9654446244239807,0.9506322741508484,0.9069212675094604,0.8983262777328491,0.8623950481414795,0.8617241978645325,0.8217558264732361,0.8186052441596985,0.7982849478721619,1a40695927e7b4f4f548ed2ffc76dcb2/image_1.jpg,5,white_black_and,False,"white, black, and, line, art, dress, clothing, sleeve, product, footwear"
purple,text,violet,magenta,product,pattern,design,line,font,graphic design,purple purple purple purple purple purple purple purple purple text text text text text text text text text violet violet violet violet violet violet violet violet magenta magenta magenta magenta magenta magenta magenta magenta product product product product product product product product pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design line line line line line line line font font font font font font font graphic design graphic design graphic design graphic design graphic design graphic design ,0.9286041259765625,0.8778740763664246,0.8103838562965393,0.7909084558486938,0.7796472311019897,0.758924663066864,0.7450211048126221,0.7292369604110718,0.7179433107376099,0.6341966390609741,1a40695927e7b4f4f548ed2ffc76dcb2/image_2.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
clothing,fashion,outerwear,design,pattern,pajamas,trousers,jeans,plaid,sleeve,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing fashion fashion fashion fashion fashion fashion fashion outerwear outerwear outerwear outerwear outerwear outerwear outerwear design design design design design design design pattern pattern pattern pattern pattern pattern pajamas pajamas pajamas pajamas pajamas pajamas trousers trousers trousers trousers trousers trousers jeans jeans jeans jeans jeans plaid plaid plaid plaid plaid sleeve sleeve sleeve sleeve sleeve ,0.9675665497779846,0.7447242140769958,0.716903805732727,0.6645287871360779,0.6416079998016357,0.6143798232078552,0.5513726472854614,0.5259236693382263,0.5220585465431213,0.5065884590148926,1a53cbf8ad5aea8587f68880d54fae56/image_1.jpg,3,jeans_denim_trousers,False,"jeans, denim, trousers, clothing, shoulder, waist, fashion, sleeve, model, standing"
clothing,plaid,pattern,design,outerwear,tartan,sleeve,jeans,pajamas,denim,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing plaid plaid plaid plaid plaid plaid plaid plaid plaid pattern pattern pattern pattern pattern pattern pattern pattern design design design design design design design outerwear outerwear outerwear outerwear outerwear outerwear outerwear tartan tartan tartan tartan tartan tartan tartan sleeve sleeve sleeve sleeve sleeve sleeve sleeve jeans jeans jeans jeans jeans jeans jeans pajamas pajamas pajamas pajamas pajamas pajamas pajamas denim denim denim denim denim denim ,0.9654920101165771,0.8826342821121216,0.7572320103645325,0.7352533936500549,0.7345912456512451,0.6904523372650146,0.681710422039032,0.6714727878570557,0.6632832288742065,0.6068349480628967,1a53cbf8ad5aea8587f68880d54fae56/image_2.jpg,3,jeans_denim_trousers,False,"jeans, denim, trousers, clothing, shoulder, waist, fashion, sleeve, model, standing"
clothing,outerwear,sleeve,shoulder,fashion,fashion model,pattern,pattern,fashion design,plaid,clothing clothing clothing clothing clothing clothing clothing clothing clothing clothing outerwear outerwear outerwear outerwear outerwear outerwear outerwear outerwear sleeve sleeve sleeve sleeve sleeve sleeve sleeve sleeve shoulder shoulder shoulder shoulder shoulder shoulder shoulder fashion fashion fashion fashion fashion fashion fashion fashion model fashion model fashion model fashion model fashion model fashion model fashion model pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern pattern fashion design fashion design fashion design fashion design fashion design plaid plaid plaid plaid plaid ,0.9744099378585815,0.7878865003585815,0.780418872833252,0.741369903087616,0.7206549048423767,0.6851237416267395,0.631090521812439,0.5307961702346802,0.5252324342727661,0.5244053602218628,1a53cbf8ad5aea8587f68880d54fae56/image_3.jpg,2,clothing_fashion_model,False,"clothing, fashion, model, blouse, shoulder, neck, sleeve, trousers, joint, pattern"
product,product,pattern,,,,,,,,product product product product product product product product product product product product product product product pattern pattern pattern pattern pattern pattern pattern ,0.7641306519508362,0.7228291630744934,0.6582503914833069,,,,,,,,1a53cbf8ad5aea8587f68880d54fae56/image_4.jpg,6,product_shirt_sleeve,False,"product, shirt, sleeve, white, outerwear, blouse, clothing, neck, pattern, button"
pattern,design,product,plaid,trousers,shorts,,,,,pattern pattern pattern pattern pattern pattern pattern design design design design design design design product product product product product product plaid plaid plaid plaid plaid plaid trousers trousers trousers trousers trousers trousers shorts shorts shorts shorts shorts ,0.7161413431167603,0.6536751389503479,0.623846173286438,0.6162567138671875,0.6148384213447571,0.5229966640472412,,,,,1a53cbf8ad5aea8587f68880d54fae56/image_5.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
suspenders,fashion accessory,product,product,angle,,,,,,suspenders suspenders suspenders suspenders suspenders suspenders suspenders suspenders fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory product product product product product product product product product product product product product product product angle angle angle angle angle angle ,0.8390923738479614,0.8032417297363281,0.7804682850837708,0.6839727759361267,0.5871297717094421,,,,,,1a9ee6c9c6ea21391a069168cc8ef9ad/image_1.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
product,fashion accessory,product,strap,font,,,,,,product product product product product product product product fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory fashion accessory product product product product product product product strap strap strap strap strap strap font font font font font font ,0.7975952625274658,0.79204922914505,0.7378953695297241,0.6297276616096497,0.5678197741508484,,,,,,1a9ee6c9c6ea21391a069168cc8ef9ad/image_2.jpg,0,font_product_accessory,False,"font, product, accessory, design, shorts, pattern, line, symmetry, red, textile"
